well,last_tvt_grid_ledger,typewell_tvt_min,typewell_tvt_max,grid_min,grid_max,grid_size,grid_span_ft,grid_low_source,grid_high_source,init_rate,rate_span,rate_step,true_rate_abs_p95,true_rate_abs_max,true_rate_outside_fraction,raw_md_step_min,raw_md_step_median,raw_md_step_max,raw_md_step_below_one_fraction,raw_md_step_nonpositive_fraction,rate_lower_edge_lost_mass_mean,rate_lower_edge_lost_mass_max,rate_upper_edge_lost_mass_mean,rate_upper_edge_lost_mass_max
c1708b88,11366.3,10573.91,11510.29,11266.3,11466.500000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.07999999999992724,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
c1d046f4,11382.18,10961.28,11537.41,11282.18,11482.380000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.059999999997671694,0.7399999999997817,0.0014511155450752766,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
c2717d4f,11318.56,10344.47,11537.41,11218.56,11418.760000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.050000000001091394,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
c2c4db09,11382.0,10682.87,11537.41,11282.0,11482.200000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.050000000001091394,0.1,0.005,0.07000000000152795,7.780000000000655,0.0008279516476237788,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
c2c6fc71,12077.78,11327.95,12366.95,11977.78,12177.980000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999997235136,0.1,0.005,0.040000000000873115,1.2399999999979627,0.00014046916701783958,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
c36625df,11874.22,11062.4,12051.84,11774.22,11974.420000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.050000000001091394,0.10000000000218279,0.0012652889076339097,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
c3957531,12663.72,11736.35,12874.68,12563.72,12763.920000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.019999999998617568,0.1,0.005,0.040000000000873115,0.09000000000014552,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
c42fe306,10965.09,10072.19,11077.56,10865.09,11065.290000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.06000000000130967,0.07000000000334694,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
c43812e2,12194.58,11332.45,12418.45,12094.58,12294.780000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.050000000001091394,0.1,0.005,0.06000000000130967,0.22000000000298314,0.0001809299800977022,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
c472c0b5,10796.13,9891.6,10956.570000000002,10696.13,10896.330000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06000000000130967,0.10000000000130968,0.005000000000065484,0.07000000000152795,1.890000000001237,0.0003274394237066143,1.0,1.0,1.0,0.0,0.0,0.05999999999790449,0.05999999999790449,0.05999999999790449,0.05999999999790449
c47e0767,12153.58,11408.45,12366.95,12053.58,12253.780000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.049999999999272404,0.12000000000080036,0.009641873278236915,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
c50b42f6,10966.65,10066.64,11110.62,10866.65,11066.850000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.019999999998617568,0.1,0.005,0.039999999999054126,0.10000000000218279,0.004822081809112072,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
c593337f,12115.4,11442.95,12279.45,12015.4,12215.600000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.48000000000138243,0.00019201228878648233,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
c59b6c4a,10944.88,10000.14,11110.62,10844.88,11045.080000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.030000000002473826,0.05000000000291038,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
c66be2b8,11366.95,10463.94,11537.41,11266.95,11467.150000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.05999999999949068,0.1,0.005,0.05999999999949068,2.2699999999986176,0.00048146364949446316,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
c6797dd7,12033.740000000002,10991.7,12156.95,11933.740000000002,12133.94000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.04999999999899955,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
c6b782a4,11217.87,10326.59,11331.96,11117.87,11318.070000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.05999999999949068,0.1,0.005,0.06000000000130967,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
c6c96179,11117.92,10278.45,11366.45,11017.92,11218.120000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.029999999998835847,0.1,0.005,0.040000000002692104,0.05999999999949068,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000003,0.06,0.06000000000000003,0.06
c70c0e01,12587.86,11827.95,12748.95,12487.86,12688.060000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.07999999999810825,0.11000000000058208,0.007653061224489796,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
c84c65be,10055.26,9269.85,10236.85,9955.26,10155.460000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.07000000000243745,0.16000000000076398,0.012947269303201506,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
c8d9680c,11364.54,10849.820000000002,11537.41,11264.54,11464.740000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000002692104,0.1,0.005,0.06999999999970896,5.680000000000291,0.0001592103168285305,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
c908edd0,11348.79,10824.83,11537.41,11248.79,11448.990000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.019999999998617568,0.1,0.005,0.049999999999272404,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
c9578d27,11221.94,10544.45,11366.45,11121.94,11322.140000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000002255547,0.1,0.005,0.06999999999970896,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
c96c018a,11350.13,10734.36,11537.41,11250.13,11450.330000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.049999999999272404,0.1,0.005,0.06000000000130967,0.13000000000101863,0.0036882617062219372,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
c99f9fae,12188.740000000002,11181.37,12325.65,12088.740000000002,12288.94000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.06999999999970896,0.930000000000291,0.007388775349787769,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
c9e6734f,11202.85,10570.36,11331.96,11102.85,11303.050000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.030000000000654836,0.05000000000291038,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
c9e980e8,11393.52,10419.95,11537.41,11293.52,11493.720000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.07999999999992724,0.11999999999992725,0.005999999999996362,0.059999999997671694,0.13000000000283762,0.005964670796054141,1.0,1.0,1.0,0.0,0.0,0.035555555555622904,0.035555555555622904,0.035555555555622904,0.035555555555622904
c9fedcf3,12122.05,11368.45,12279.45,12022.05,12222.250000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.040000000000873115,0.050000000001091394,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
cad13e8f,12753.01,11688.88,12976.83,12653.01,12853.210000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.05999999999949068,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
cb34231f,12759.81,11803.88,12976.83,12659.81,12860.010000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.059999999997671694,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
cb879f40,10828.04,10238.33,11021.27,10728.04,10928.240000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.06000000000130967,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
cbb406b5,11397.06,10525.43,11537.41,11297.06,11497.260000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.0,0.1,0.005,0.06000000000130967,3.819999999999709,0.00015802781289506955,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
cbe51de1,12191.6,11571.58,12325.65,12091.6,12291.800000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.06999999999970896,6.0900000000001455,0.0010093363613424174,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
cbe62450,10816.19,10222.33,11021.27,10716.19,10916.390000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.06000000000130967,2.9200000000000728,0.0007989773090444232,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
cc08aa63,11193.23,10471.81,11350.94,11093.23,11293.430000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
cc8a1d57,12054.77,11366.95,12202.95,11954.77,12154.970000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.050000000001091394,0.15999999999985448,0.0013558300692979813,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
ccedb12b,12670.12,11849.95,12873.45,12570.12,12770.320000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.050000000001091394,15.650000000003274,0.0004544421722335833,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
cd7f1687,11448.36,10611.45,11591.95,11348.36,11548.560000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.06999999999970896,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
cda7eb37,12056.34,11370.95,12202.95,11956.34,12156.540000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.06999999999970896,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
cdc31d65,12090.43,11208.45,12366.95,11990.43,12190.630000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.040000000000873115,1.9599999999991269,0.00020661157024793388,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
cdc60a53,11207.88,10406.45,11366.45,11107.88,11308.080000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.05000000000291038,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
ce55ba43,11432.77,10951.37,11594.55,11332.77,11532.970000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.050000000001091394,1.2999999999992724,0.0012183235867446393,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
ce8399b7,11184.3,10224.73,11331.96,11084.3,11284.500000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.06999999999970896,0.08000000000174623,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
cf50c9d1,11223.79,10386.77,11331.96,11123.79,11323.990000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.050000000001091394,0.1,0.005,0.06000000000130967,0.2900000000008731,0.0012350761630300535,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
d00e7eb9,10932.16,10158.45,10963.45,10832.16,11003.660000000178,491,171.50000000017826,last_tvt_minus_100,typewell_max_plus_40,-0.010000000000218279,0.1,0.005,0.049999999999272404,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
d011f41b,11169.75,10560.53,11311.5,11069.75,11269.950000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000002037268,0.1,0.005,0.050000000001091394,0.10000000000218279,0.004411116012351125,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
d07aed8f,12375.28,11566.1,12652.570000000002,12275.28,12475.480000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.01999999999679858,0.1,0.005,0.020000000000436557,0.030000000002473826,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
d085e611,10911.490000000002,10207.83,11021.27,10811.490000000002,11011.69000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.06000000000130967,0.11999999999898137,0.0051687934097884025,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
d0a0e7b5,10903.08,10362.820000000002,11021.27,10803.08,11003.280000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.050000000001091394,0.06999999999788997,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
d0a43760,11180.53,10612.820000000002,11331.96,11080.53,11280.730000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.030000000000654836,0.050000000001091394,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
d0cb63ae,11044.69,10238.45,11122.45,10944.69,11144.890000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.06999999999970896,0.10999999999970897,0.005499999999985449,0.10000000000218279,0.4500000000025466,0.04556768140915183,1.0,1.0,1.0,0.0,0.0,0.046115702479688665,0.04611570247968867,0.046115702479688665,0.04611570247968867
d114d9c2,10965.77,10467.63,11110.62,10865.77,11065.970000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.019999999998617568,0.1,0.005,0.039999999999054126,0.050000000001091394,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
d1457cc5,10704.67,9748.45,10845.45,10604.67,10804.870000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.050000000001091394,1.8700000000008004,0.000722543352601156,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
d1ecf309,11040.04,10113.95,11122.45,10940.04,11140.240000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000002473826,0.1,0.005,0.050000000001091394,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
d1ee630d,11345.820000000002,10712.36,11537.41,11245.820000000002,11446.02000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.06999999999970896,0.18000000000029104,0.000794912559618442,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
d217e0c5,11432.02,10602.92,11594.55,11332.02,11532.220000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.05000000000291038,0.07000000000334694,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
d24ff243,11207.43,10588.95,11366.45,11107.43,11307.630000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.039999999999054126,0.1,0.005,0.040000000000873115,1.9699999999993452,0.0001772735330615139,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
d273674e,11954.09,10880.7,12156.95,11854.09,12054.290000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.049999999999272404,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
d2f3b1ab,11157.1,10618.45,11366.45,11057.1,11257.300000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000002255547,0.1,0.005,0.06999999999788997,0.20000000000254659,0.00035835871707579287,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
d3df146b,12209.54,11585.820000000002,12325.65,12109.54,12309.740000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.040000000000873115,2.0599999999994907,0.0005184033177812338,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
d40f61d5,11201.06,10409.95,11366.45,11101.06,11301.260000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.050000000001091394,0.8600000000005821,0.0007427581084426838,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
d41beaf2,11225.78,10405.25,11331.96,11125.78,11325.980000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.05999999999949068,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
d463e527,12211.240000000002,11070.64,12325.65,12111.240000000002,12311.44000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.010000000000218279,0.1,0.005,0.050000000001091394,0.7800000000006548,0.0004195510803440319,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
d4f60a28,12546.48,11527.38,12874.68,12446.48,12646.680000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.06000000000130967,0.7000000000007276,0.00044434570095534326,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
d50c649a,11914.25,11293.4,12051.84,11814.25,12014.450000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.06999999999970896,2.2300000000013824,0.0020521239482864766,1.0,1.0,1.0,0.0,0.0,0.06,0.06,0.06,0.06
d543916f,10875.77,10308.83,11021.27,10775.77,10975.970000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.05999999999949068,0.1,0.005,0.08999999999832653,4.030000000000655,0.03709106063763284,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
d5df0ff5,12058.95,11617.95,12181.95,11958.95,12159.150000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000000873115,0.1,0.005,0.05999999999949068,0.819999999999709,0.000248015873015873,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
d60430e6,11204.22,10504.45,11238.45,11104.22,11278.52000000018,499,174.30000000018117,last_tvt_minus_100,typewell_max_plus_40,0.030000000000654836,0.1,0.005,0.06999999999970896,2.529999999998836,0.017921146953405017,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
d63196fe,12057.08,11443.45,12202.95,11957.08,12157.280000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.049999999999272404,0.06000000000312866,0.0,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
d6c320d9,11167.64,10613.95,11366.45,11067.64,11267.840000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.05999999999949068,2.2000000000007276,0.00018341892883345562,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
d6dd7330,11943.55,11367.7,12156.95,11843.55,12043.750000000207,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.020000000000436557,0.1,0.005,0.050000000001091394,0.07999999999992724,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
d7ba4f9d,12606.42,11928.95,12748.95,12506.42,12706.620000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.07000000000152795,1.0599999999994907,0.0004980906524987548,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
d7eb0be8,12730.83,11940.95,12987.45,12630.83,12831.030000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.049999999999272404,0.1,0.005,0.07999999999810825,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
d84b621b,11205.51,10420.95,11366.45,11105.51,11305.710000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.1499999999996362,0.0002503755633450175,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
d90aa14c,10916.87,10100.45,10963.45,10816.87,11003.770000000195,535,186.90000000019427,last_tvt_minus_100,typewell_max_plus_40,0.020000000000436557,0.1,0.005,0.050000000001091394,9.050000000001091,0.0002994609702535436,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
d924e971,12029.45,11027.7,12156.95,11929.45,12129.650000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.040000000002692104,0.1,0.005,0.08999999999832653,0.7199999999993452,0.018530150753768845,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
d9ae59b2,11039.17,10369.95,11122.45,10939.17,11139.370000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.040000000000873115,0.1,0.005,0.06999999999970896,1.679999999998472,0.017269736842105265,1.0,1.0,1.0,0.0,0.0,0.060000000000000026,0.06,0.060000000000000026,0.06
d9d6d94d,12625.34,12030.95,12873.45,12525.34,12725.540000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.019999999998617568,0.1,0.005,0.06000000000130967,1.5199999999986176,0.0010164667615368977,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
d9eca87b,10984.61,10242.13,11110.62,10884.61,11084.810000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.039999999999054126,0.1,0.005,0.040000000000873115,0.06000000000130967,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
da2d4d7c,12250.56,11802.45,12366.95,12150.56,12350.760000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000002255547,0.1,0.005,0.050000000001091394,0.09000000000196451,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
da3bfe4e,10996.19,10436.13,11110.62,10896.19,11096.390000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.040000000000873115,0.10000000000218279,0.0009010632546404757,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
da3cf798,10779.490000000002,9970.17,10881.6,10679.490000000002,10879.69000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.06000000000130967,1.7200000000011642,0.0023956194387405884,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
da940160,11367.19,10497.93,11537.41,11267.19,11467.390000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.029999999998835847,0.1,0.005,0.049999999999272404,0.499999999998181,0.002533125487139517,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
dafc88c3,11194.320000000002,10701.95,11366.45,11094.320000000002,11294.52000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.050000000001091394,0.1,0.005,0.040000000000873115,1.639999999997599,0.0003589375448671931,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
dbee6c86,12591.84,11726.95,12748.95,12491.84,12692.040000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,0.030000000000654836,0.1,0.005,0.050000000001091394,0.11000000000240107,0.01085628986293934,1.0,1.0,1.0,0.0,0.0,0.06000000000000002,0.06,0.06000000000000002,0.06
dc5fbe29,12047.1,11268.95,12202.95,11947.1,12147.300000000208,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.030000000000654836,0.1,0.005,0.05999999999949068,0.07000000000152795,0.0,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
dc7da28f,10955.19,10074.19,11077.56,10855.19,11055.390000000209,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.020000000000436557,0.1,0.005,0.039999999999054126,1.1600000000016735,0.0008378718056137411,1.0,1.0,1.0,0.0,0.0,0.06000000000000001,0.06,0.06000000000000001,0.06
dc7f9757,11050.320000000002,10197.95,11122.45,10950.320000000002,11150.52000000021,573,200.2000000002081,last_tvt_minus_100,last_tvt_plus_100,-0.010000000000218279,0.1,0.005,0.040000000000873115,1.9399999999986903,0.00045871559633027525,1.0,1.0,1.0,0.0,0.0,0.060000000000000005,0.06,0.060000000000000005,0.06
