label,split,well_id,kind,view,path,n_rows,n_valid_points,grid_valid_points,tvt_min,tvt_max,gr_mean,gr_std
horizontal:train:bb2cdd83:prefix,train,bb2cdd83,horizontal,prefix,data/raw/train/bb2cdd83__horizontal_well.csv,1565,1565,900,10380.17,11216.48,82.89009529805249,18.897225176052412
horizontal:train:bb2cdd83:hidden,train,bb2cdd83,horizontal,hidden,data/raw/train/bb2cdd83__horizontal_well.csv,3273,3273,26,11211.1,11223.740000000002,81.64965843956114,6.961194007147722
horizontal:train:bb2cdd83:full,train,bb2cdd83,horizontal,full,data/raw/train/bb2cdd83__horizontal_well.csv,4838,4838,914,10380.17,11223.740000000002,82.05091591858945,12.191648257571558
horizontal:train:bb337fa0:prefix,train,bb337fa0,horizontal,prefix,data/raw/train/bb337fa0__horizontal_well.csv,538,538,357,10890.14,11430.34,86.32313958921263,22.56975718871429
horizontal:train:bb337fa0:hidden,train,bb337fa0,horizontal,hidden,data/raw/train/bb337fa0__horizontal_well.csv,2276,2276,75,11424.47,11461.39,84.87221541281981,13.470125524380226
horizontal:train:bb337fa0:full,train,bb337fa0,horizontal,full,data/raw/train/bb337fa0__horizontal_well.csv,2814,2814,419,10890.14,11461.39,85.14961314092903,15.635520491969071
horizontal:train:bb682ebd:prefix,train,bb682ebd,horizontal,prefix,data/raw/train/bb682ebd__horizontal_well.csv,1462,1462,905,10147.740000000002,11016.98,116.12722097415592,32.16625290500812
horizontal:train:bb682ebd:hidden,train,bb682ebd,horizontal,hidden,data/raw/train/bb682ebd__horizontal_well.csv,2947,2947,73,11016.5,11052.45,118.69237384546534,15.660194428263415
horizontal:train:bb682ebd:full,train,bb682ebd,horizontal,full,data/raw/train/bb682ebd__horizontal_well.csv,4409,4409,976,10147.740000000002,11052.45,117.8417833492407,22.54926646341375
horizontal:train:bc4381e2:prefix,train,bc4381e2,horizontal,prefix,data/raw/train/bc4381e2__horizontal_well.csv,1170,1170,827,11208.21,12132.27,75.98371841777437,18.567760637243666
horizontal:train:bc4381e2:hidden,train,bc4381e2,horizontal,hidden,data/raw/train/bc4381e2__horizontal_well.csv,2074,2074,42,12127.27,12147.76,72.38396568984297,11.063474918399205
horizontal:train:bc4381e2:full,train,bc4381e2,horizontal,full,data/raw/train/bc4381e2__horizontal_well.csv,3244,3244,858,11208.21,12147.76,73.682273547944,14.338290417363337
horizontal:train:bcebcc5f:prefix,train,bcebcc5f,horizontal,prefix,data/raw/train/bcebcc5f__horizontal_well.csv,899,899,597,10224.240000000002,10928.53,85.46230909683553,31.67728381904948
horizontal:train:bcebcc5f:hidden,train,bcebcc5f,horizontal,hidden,data/raw/train/bcebcc5f__horizontal_well.csv,3221,3221,77,10928.71,10966.36,95.13698431371444,13.470391636064507
horizontal:train:bcebcc5f:full,train,bcebcc5f,horizontal,full,data/raw/train/bcebcc5f__horizontal_well.csv,4120,4120,673,10224.240000000002,10966.36,93.02593260983723,19.410873099027945
horizontal:train:bd2c2f34:prefix,train,bd2c2f34,horizontal,prefix,data/raw/train/bd2c2f34__horizontal_well.csv,883,883,587,9984.44,10699.87,81.71225506472781,17.112551518932346
horizontal:train:bd2c2f34:hidden,train,bd2c2f34,horizontal,hidden,data/raw/train/bd2c2f34__horizontal_well.csv,3636,3636,50,10675.78,10700.52,81.23112234365769,8.363695345282862
horizontal:train:bd2c2f34:full,train,bd2c2f34,horizontal,full,data/raw/train/bd2c2f34__horizontal_well.csv,4519,4519,589,9984.44,10700.52,81.32513433584731,10.655491138309493
horizontal:train:bd4ae5da:prefix,train,bd4ae5da,horizontal,prefix,data/raw/train/bd4ae5da__horizontal_well.csv,902,902,607,10966.91,11877.71,107.26037262069441,27.116251428693566
horizontal:train:bd4ae5da:hidden,train,bd4ae5da,horizontal,hidden,data/raw/train/bd4ae5da__horizontal_well.csv,1647,1647,45,11855.41,11877.7,117.17384770491499,17.691212312874566
horizontal:train:bd4ae5da:full,train,bd4ae5da,horizontal,full,data/raw/train/bd4ae5da__horizontal_well.csv,2549,2549,607,10966.91,11877.71,113.66582317530852,22.020232269028988
horizontal:train:bd6f0e19:prefix,train,bd6f0e19,horizontal,prefix,data/raw/train/bd6f0e19__horizontal_well.csv,1829,1829,965,10600.15,11358.03,92.08163187499208,22.626099735377633
horizontal:train:bd6f0e19:hidden,train,bd6f0e19,horizontal,hidden,data/raw/train/bd6f0e19__horizontal_well.csv,3845,3845,34,11345.64,11361.88,93.32610072647397,9.285768054738623
horizontal:train:bd6f0e19:full,train,bd6f0e19,horizontal,full,data/raw/train/bd6f0e19__horizontal_well.csv,5674,5674,973,10600.15,11361.88,92.92494924086236,14.959677194768283
horizontal:train:bd8f847e:prefix,train,bd8f847e,horizontal,prefix,data/raw/train/bd8f847e__horizontal_well.csv,1096,1096,681,12301.8,12803.35,78.34743640518566,18.52971720672808
horizontal:train:bd8f847e:hidden,train,bd8f847e,horizontal,hidden,data/raw/train/bd8f847e__horizontal_well.csv,3976,3976,50,12788.76,12813.28,85.10822131925951,15.225423925576141
horizontal:train:bd8f847e:full,train,bd8f847e,horizontal,full,data/raw/train/bd8f847e__horizontal_well.csv,5072,5072,701,12301.8,12813.28,83.64729461069781,16.237550841871776
horizontal:train:be063506:prefix,train,be063506,horizontal,prefix,data/raw/train/be063506__horizontal_well.csv,1507,1507,921,10985.62,11887.94,103.37177500126684,29.092156038731066
horizontal:train:be063506:hidden,train,be063506,horizontal,hidden,data/raw/train/be063506__horizontal_well.csv,3375,3375,34,11857.58,11874.02,114.57068068632233,18.314269081166408
horizontal:train:be063506:full,train,be063506,horizontal,full,data/raw/train/be063506__horizontal_well.csv,4882,4882,925,10985.62,11887.94,111.11374687489698,22.801222975956033
horizontal:train:be35c8f2:prefix,train,be35c8f2,horizontal,prefix,data/raw/train/be35c8f2__horizontal_well.csv,1401,1401,845,11804.33,12553.94,84.76245537547302,23.894227540160333
horizontal:train:be35c8f2:hidden,train,be35c8f2,horizontal,hidden,data/raw/train/be35c8f2__horizontal_well.csv,2638,2638,35,12537.81,12555.240000000002,87.33425632828101,15.242164027151297
horizontal:train:be35c8f2:full,train,be35c8f2,horizontal,full,data/raw/train/be35c8f2__horizontal_well.csv,4039,4039,848,11804.33,12555.240000000002,86.44218078114459,18.742336601891342
horizontal:train:be83e781:prefix,train,be83e781,horizontal,prefix,data/raw/train/be83e781__horizontal_well.csv,1089,1089,599,10625.36,11186.37,81.53620691704147,22.195961784338223
horizontal:train:be83e781:hidden,train,be83e781,horizontal,hidden,data/raw/train/be83e781__horizontal_well.csv,1543,1543,32,11175.88,11191.51,81.57280779246186,20.92672813143158
horizontal:train:be83e781:full,train,be83e781,horizontal,full,data/raw/train/be83e781__horizontal_well.csv,2632,2632,609,10625.36,11191.51,81.55766404119558,21.46099173977175
horizontal:train:beda8696:prefix,train,beda8696,horizontal,prefix,data/raw/train/beda8696__horizontal_well.csv,990,990,612,10150.94,10954.91,112.51722485152176,22.965435746940344
horizontal:train:beda8696:hidden,train,beda8696,horizontal,hidden,data/raw/train/beda8696__horizontal_well.csv,2798,2798,98,10923.27,10972.22,112.77950545883141,14.996342219833684
horizontal:train:beda8696:full,train,beda8696,horizontal,full,data/raw/train/beda8696__horizontal_well.csv,3788,3788,649,10150.94,10972.22,112.71095799282386,17.434675439890977
horizontal:train:bf39bc20:prefix,train,bf39bc20,horizontal,prefix,data/raw/train/bf39bc20__horizontal_well.csv,1069,1069,714,10552.26,11202.89,119.0726265442369,31.54551459085543
horizontal:train:bf39bc20:hidden,train,bf39bc20,horizontal,hidden,data/raw/train/bf39bc20__horizontal_well.csv,1267,1267,69,11185.22,11219.04,126.85069168167631,18.85329754531872
horizontal:train:bf39bc20:full,train,bf39bc20,horizontal,full,data/raw/train/bf39bc20__horizontal_well.csv,2336,2336,747,10552.26,11219.04,123.29129457896967,25.752468993969373
horizontal:train:bf70b410:prefix,train,bf70b410,horizontal,prefix,data/raw/train/bf70b410__horizontal_well.csv,1277,1277,679,10276.63,10982.9,107.33900483551723,19.054679625284404
horizontal:train:bf70b410:hidden,train,bf70b410,horizontal,hidden,data/raw/train/bf70b410__horizontal_well.csv,3682,3682,97,10936.990000000002,10985.17,104.19836145762645,13.307543479955026
horizontal:train:bf70b410:full,train,bf70b410,horizontal,full,data/raw/train/bf70b410__horizontal_well.csv,4959,4959,689,10276.63,10985.17,105.00711354344347,15.062245625778203
horizontal:train:bffe3082:prefix,train,bffe3082,horizontal,prefix,data/raw/train/bffe3082__horizontal_well.csv,1043,1043,617,11334.33,11900.28,107.61476592565603,25.790529666862977
horizontal:train:bffe3082:hidden,train,bffe3082,horizontal,hidden,data/raw/train/bffe3082__horizontal_well.csv,3943,3943,77,11884.990000000002,11922.81,110.52414824209849,20.141308032276566
horizontal:train:bffe3082:full,train,bffe3082,horizontal,full,data/raw/train/bffe3082__horizontal_well.csv,4986,4986,664,11334.33,11922.81,109.91554700743151,21.479103248436807
horizontal:train:c03b9305:prefix,train,c03b9305,horizontal,prefix,data/raw/train/c03b9305__horizontal_well.csv,1131,1131,674,9961.13,10822.42,68.28529581824138,16.160998410728432
horizontal:train:c03b9305:hidden,train,c03b9305,horizontal,hidden,data/raw/train/c03b9305__horizontal_well.csv,2058,2058,45,10794.95,10817.070000000002,79.35418301663348,12.059959371169853
horizontal:train:c03b9305:full,train,c03b9305,horizontal,full,data/raw/train/c03b9305__horizontal_well.csv,3189,3189,675,9961.13,10822.42,75.42852876094786,14.646868494017681
horizontal:train:c03d4aed:prefix,train,c03d4aed,horizontal,prefix,data/raw/train/c03d4aed__horizontal_well.csv,1573,1573,853,12081.06,12796.990000000002,82.17028027997196,13.163441419794747
horizontal:train:c03d4aed:hidden,train,c03d4aed,horizontal,hidden,data/raw/train/c03d4aed__horizontal_well.csv,3785,3785,59,12789.56,12818.25,79.5901065673168,13.286507235035039
horizontal:train:c03d4aed:full,train,c03d4aed,horizontal,full,data/raw/train/c03d4aed__horizontal_well.csv,5358,5358,896,12081.06,12818.25,80.34759317612728,13.302492581105048
horizontal:train:c03fba65:prefix,train,c03fba65,horizontal,prefix,data/raw/train/c03fba65__horizontal_well.csv,1328,1328,854,9869.12,10835.7,93.66710077287078,25.429004547001806
horizontal:train:c03fba65:hidden,train,c03fba65,horizontal,hidden,data/raw/train/c03fba65__horizontal_well.csv,1807,1807,70,10770.5,10805.59,89.86421925283695,10.0790406491628
horizontal:train:c03fba65:full,train,c03fba65,horizontal,full,data/raw/train/c03fba65__horizontal_well.csv,3135,3135,869,9869.12,10835.7,91.47513684728828,18.330372790026356
horizontal:train:c07fd0cd:prefix,train,c07fd0cd,horizontal,prefix,data/raw/train/c07fd0cd__horizontal_well.csv,1259,1259,845,11722.08,12533.12,83.22150084896516,27.22619220657951
horizontal:train:c07fd0cd:hidden,train,c07fd0cd,horizontal,hidden,data/raw/train/c07fd0cd__horizontal_well.csv,2159,2159,31,12523.96,12538.94,47.060025147808545,10.31499784502558
horizontal:train:c07fd0cd:full,train,c07fd0cd,horizontal,full,data/raw/train/c07fd0cd__horizontal_well.csv,3418,3418,858,11722.08,12538.94,60.37988995405669,25.386917956391194
horizontal:train:c1708b88:prefix,train,c1708b88,horizontal,prefix,data/raw/train/c1708b88__horizontal_well.csv,733,733,579,10596.16,11366.23,85.85686179585427,22.561199685024548
horizontal:train:c1708b88:hidden,train,c1708b88,horizontal,hidden,data/raw/train/c1708b88__horizontal_well.csv,2269,2269,77,11331.19,11369.16,88.25676065128081,17.137336185585447
horizontal:train:c1708b88:full,train,c1708b88,horizontal,full,data/raw/train/c1708b88__horizontal_well.csv,3002,3002,587,10596.16,11369.16,87.67077602069199,18.636681143589847
horizontal:train:c1d046f4:prefix,train,c1d046f4,horizontal,prefix,data/raw/train/c1d046f4__horizontal_well.csv,1391,1391,652,10973.740000000002,11425.92,81.19035275295812,21.467931357610166
horizontal:train:c1d046f4:hidden,train,c1d046f4,horizontal,hidden,data/raw/train/c1d046f4__horizontal_well.csv,5433,5433,43,11373.3,11394.67,91.64262450628252,18.26210368371521
horizontal:train:c1d046f4:full,train,c1d046f4,horizontal,full,data/raw/train/c1d046f4__horizontal_well.csv,6824,6824,652,10973.740000000002,11425.92,89.51203980392698,19.421561043396313
horizontal:train:c2717d4f:prefix,train,c2717d4f,horizontal,prefix,data/raw/train/c2717d4f__horizontal_well.csv,1666,1666,933,10585.62,11320.23,84.57126086056616,21.730921546308437
horizontal:train:c2717d4f:hidden,train,c2717d4f,horizontal,hidden,data/raw/train/c2717d4f__horizontal_well.csv,4568,4568,44,11312.320000000002,11333.78,72.29591572138061,8.392068740148641
horizontal:train:c2717d4f:full,train,c2717d4f,horizontal,full,data/raw/train/c2717d4f__horizontal_well.csv,6234,6234,961,10585.62,11333.78,75.57642983781999,14.398431320643349
horizontal:train:c2c4db09:prefix,train,c2c4db09,horizontal,prefix,data/raw/train/c2c4db09__horizontal_well.csv,1445,1445,893,10694.97,11383.9,91.57333576454218,27.701917586362637
horizontal:train:c2c4db09:hidden,train,c2c4db09,horizontal,hidden,data/raw/train/c2c4db09__horizontal_well.csv,4627,4627,59,11370.66,11399.570000000002,97.75363009777142,14.794765483009293
horizontal:train:c2c4db09:full,train,c2c4db09,horizontal,full,data/raw/train/c2c4db09__horizontal_well.csv,6072,6072,924,10694.97,11399.570000000002,96.28285847202764,18.877104831292414
horizontal:train:c2c6fc71:prefix,train,c2c6fc71,horizontal,prefix,data/raw/train/c2c6fc71__horizontal_well.csv,1200,1200,665,11455.570000000002,12079.38,67.13108496733823,31.1342413366754
horizontal:train:c2c6fc71:hidden,train,c2c6fc71,horizontal,hidden,data/raw/train/c2c6fc71__horizontal_well.csv,4390,4390,50,12072.66,12096.89,44.826389568902975,9.186351664628603
horizontal:train:c2c6fc71:full,train,c2c6fc71,horizontal,full,data/raw/train/c2c6fc71__horizontal_well.csv,5590,5590,700,11455.570000000002,12096.89,49.61451738252056,18.92702862104084
horizontal:train:c36625df:prefix,train,c36625df,horizontal,prefix,data/raw/train/c36625df__horizontal_well.csv,522,522,424,11075.88,11875.13,111.86934584698541,31.84905660333653
horizontal:train:c36625df:hidden,train,c36625df,horizontal,hidden,data/raw/train/c36625df__horizontal_well.csv,1094,1094,42,11854.65,11875.02,120.26273268659224,17.948729577984047
horizontal:train:c36625df:full,train,c36625df,horizontal,full,data/raw/train/c36625df__horizontal_well.csv,1616,1616,427,11075.88,11875.13,117.55150253171927,23.688786709535407
horizontal:train:c3957531:prefix,train,c3957531,horizontal,prefix,data/raw/train/c3957531__horizontal_well.csv,1861,1861,1071,11748.51,12672.97,93.10177738585278,21.765712740793504
horizontal:train:c3957531:hidden,train,c3957531,horizontal,hidden,data/raw/train/c3957531__horizontal_well.csv,5115,5115,92,12642.88,12688.490000000002,96.95153486239396,13.379697969260777
horizontal:train:c3957531:full,train,c3957531,horizontal,full,data/raw/train/c3957531__horizontal_well.csv,6976,6976,1102,11748.51,12688.490000000002,95.92452817319626,16.14128041025253
horizontal:train:c42fe306:prefix,train,c42fe306,horizontal,prefix,data/raw/train/c42fe306__horizontal_well.csv,1064,1064,698,10085.69,10984.39,90.60990916638059,19.170267334036854
horizontal:train:c42fe306:hidden,train,c42fe306,horizontal,hidden,data/raw/train/c42fe306__horizontal_well.csv,2062,2062,62,10959.95,10990.66,87.06422189952448,10.14200360654483
horizontal:train:c42fe306:full,train,c42fe306,horizontal,full,data/raw/train/c42fe306__horizontal_well.csv,3126,3126,710,10085.69,10990.66,88.27107130833284,13.991365016754905
horizontal:train:c43812e2:prefix,train,c43812e2,horizontal,prefix,data/raw/train/c43812e2__horizontal_well.csv,713,713,545,11344.78,12194.570000000002,98.74636666385626,20.632276308287633
horizontal:train:c43812e2:hidden,train,c43812e2,horizontal,hidden,data/raw/train/c43812e2__horizontal_well.csv,2097,2097,44,12180.48,12201.87,95.53523859541926,12.105259140701202
horizontal:train:c43812e2:full,train,c43812e2,horizontal,full,data/raw/train/c43812e2__horizontal_well.csv,2810,2810,560,11344.78,12201.87,96.35001948965257,14.809499614219218
horizontal:train:c472c0b5:prefix,train,c472c0b5,horizontal,prefix,data/raw/train/c472c0b5__horizontal_well.csv,1521,1521,844,10106.8,10796.13,61.82723199225005,21.472374510627485
horizontal:train:c472c0b5:hidden,train,c472c0b5,horizontal,hidden,data/raw/train/c472c0b5__horizontal_well.csv,2959,2959,30,10796.15,10810.52,71.2008713160792,12.770137741420376
horizontal:train:c472c0b5:full,train,c472c0b5,horizontal,full,data/raw/train/c472c0b5__horizontal_well.csv,4480,4480,873,10106.8,10810.52,68.01843707243094,16.850773901655018
horizontal:train:c47e0767:prefix,train,c47e0767,horizontal,prefix,data/raw/train/c47e0767__horizontal_well.csv,1669,1669,867,11420.88,12159.92,78.18772152598352,22.555943825355346
horizontal:train:c47e0767:hidden,train,c47e0767,horizontal,hidden,data/raw/train/c47e0767__horizontal_well.csv,3710,3710,64,12153.5,12185.23,73.9146958948846,9.52438276416209
horizontal:train:c47e0767:full,train,c47e0767,horizontal,full,data/raw/train/c47e0767__horizontal_well.csv,5379,5379,917,11420.88,12185.23,75.24053336993649,14.977860487198672
horizontal:train:c50b42f6:prefix,train,c50b42f6,horizontal,prefix,data/raw/train/c50b42f6__horizontal_well.csv,1526,1526,951,10079.12,10971.36,113.74925267395926,25.85158599725828
horizontal:train:c50b42f6:hidden,train,c50b42f6,horizontal,hidden,data/raw/train/c50b42f6__horizontal_well.csv,4907,4907,61,10959.58,10989.52,116.8231572734679,19.303393202523797
horizontal:train:c50b42f6:full,train,c50b42f6,horizontal,full,data/raw/train/c50b42f6__horizontal_well.csv,6433,6433,988,10079.12,10989.52,116.09398295062472,21.08248281665671
horizontal:train:c593337f:prefix,train,c593337f,horizontal,prefix,data/raw/train/c593337f__horizontal_well.csv,1291,1291,676,11455.09,12125.2,85.18554505593006,20.21509332093911
horizontal:train:c593337f:hidden,train,c593337f,horizontal,hidden,data/raw/train/c593337f__horizontal_well.csv,3598,3598,98,12076.54,12124.89,89.0574812021824,12.806101209016356
horizontal:train:c593337f:full,train,c593337f,horizontal,full,data/raw/train/c593337f__horizontal_well.csv,4889,4889,683,11455.09,12125.2,88.03504930101411,15.215566375117485
horizontal:train:c59b6c4a:prefix,train,c59b6c4a,horizontal,prefix,data/raw/train/c59b6c4a__horizontal_well.csv,1677,1677,1038,10013.34,10945.43,110.61382767763449,29.91481265035281
horizontal:train:c59b6c4a:hidden,train,c59b6c4a,horizontal,hidden,data/raw/train/c59b6c4a__horizontal_well.csv,4679,4679,83,10903.97,10944.88,104.5475631107725,13.04700963412971
horizontal:train:c59b6c4a:full,train,c59b6c4a,horizontal,full,data/raw/train/c59b6c4a__horizontal_well.csv,6356,6356,1039,10013.34,10945.43,106.14811781162642,19.198259671445438
horizontal:train:c66be2b8:prefix,train,c66be2b8,horizontal,prefix,data/raw/train/c66be2b8__horizontal_well.csv,1649,1649,936,10478.34,11383.570000000002,93.33440235014928,26.67713673693202
horizontal:train:c66be2b8:hidden,train,c66be2b8,horizontal,hidden,data/raw/train/c66be2b8__horizontal_well.csv,2927,2927,98,11325.73,11373.88,88.17960858578225,17.993263403584315
horizontal:train:c66be2b8:full,train,c66be2b8,horizontal,full,data/raw/train/c66be2b8__horizontal_well.csv,4576,4576,940,10478.34,11383.570000000002,90.0371817757825,21.671865071024794
horizontal:train:c6797dd7:prefix,train,c6797dd7,horizontal,prefix,data/raw/train/c6797dd7__horizontal_well.csv,1184,1184,916,11328.68,12033.740000000002,82.9061903144135,24.79245420278183
horizontal:train:c6797dd7:hidden,train,c6797dd7,horizontal,hidden,data/raw/train/c6797dd7__horizontal_well.csv,3967,3967,45,12026.44,12048.46,90.27867099289276,11.193417141216086
horizontal:train:c6797dd7:full,train,c6797dd7,horizontal,full,data/raw/train/c6797dd7__horizontal_well.csv,5151,5151,946,11328.68,12048.46,88.58404526520502,15.728983054910769
horizontal:train:c6b782a4:prefix,train,c6b782a4,horizontal,prefix,data/raw/train/c6b782a4__horizontal_well.csv,1303,1303,777,10547.12,11232.39,79.27623770256133,22.127419397187772
horizontal:train:c6b782a4:hidden,train,c6b782a4,horizontal,hidden,data/raw/train/c6b782a4__horizontal_well.csv,3545,3545,51,11194.88,11220.06,81.65680854309491,15.4729791780801
horizontal:train:c6b782a4:full,train,c6b782a4,horizontal,full,data/raw/train/c6b782a4__horizontal_well.csv,4848,4848,780,10547.12,11232.39,81.01698102551751,17.543541615991117
horizontal:train:c6c96179:prefix,train,c6c96179,horizontal,prefix,data/raw/train/c6c96179__horizontal_well.csv,1436,1436,857,10290.7,11117.92,75.5896161185603,23.003041970258252
horizontal:train:c6c96179:hidden,train,c6c96179,horizontal,hidden,data/raw/train/c6c96179__horizontal_well.csv,2474,2474,37,11114.05,11132.75,62.26189260426329,8.455643449069925
horizontal:train:c6c96179:full,train,c6c96179,horizontal,full,data/raw/train/c6c96179__horizontal_well.csv,3910,3910,885,10290.7,11132.75,67.15667801769821,16.758595115642713
horizontal:train:c70c0e01:prefix,train,c70c0e01,horizontal,prefix,data/raw/train/c70c0e01__horizontal_well.csv,623,623,473,11840.490000000002,12588.14,87.10950534623113,19.306946820183395
horizontal:train:c70c0e01:hidden,train,c70c0e01,horizontal,hidden,data/raw/train/c70c0e01__horizontal_well.csv,1292,1292,55,12566.98,12593.9,80.78120537620947,12.290123451715331
horizontal:train:c70c0e01:full,train,c70c0e01,horizontal,full,data/raw/train/c70c0e01__horizontal_well.csv,1915,1915,492,11840.490000000002,12593.9,82.83996823851939,15.23041541606984
horizontal:train:c84c65be:prefix,train,c84c65be,horizontal,prefix,data/raw/train/c84c65be__horizontal_well.csv,1050,1050,634,9283.29,10060.61,82.01900900529259,17.835249827076503
horizontal:train:c84c65be:hidden,train,c84c65be,horizontal,hidden,data/raw/train/c84c65be__horizontal_well.csv,4763,4763,75,10039.02,10076.05,87.2241280284189,10.476856967273203
horizontal:train:c84c65be:full,train,c84c65be,horizontal,full,data/raw/train/c84c65be__horizontal_well.csv,5813,5813,666,9283.29,10076.05,86.28392934025743,12.304684622005821
horizontal:train:c8d9680c:prefix,train,c8d9680c,horizontal,prefix,data/raw/train/c8d9680c__horizontal_well.csv,1131,1131,597,10862.15,11387.570000000002,84.89554839190939,23.03321640308985
horizontal:train:c8d9680c:hidden,train,c8d9680c,horizontal,hidden,data/raw/train/c8d9680c__horizontal_well.csv,3859,3859,117,11357.46,11421.05,90.86131957138001,12.468744441343569
horizontal:train:c8d9680c:full,train,c8d9680c,horizontal,full,data/raw/train/c8d9680c__horizontal_well.csv,4990,4990,666,10862.15,11421.05,89.50915780705509,15.707208638902642
horizontal:train:c908edd0:prefix,train,c908edd0,horizontal,prefix,data/raw/train/c908edd0__horizontal_well.csv,1393,1393,644,10837.06,11358.8,89.23106716759091,18.986271320204427
horizontal:train:c908edd0:hidden,train,c908edd0,horizontal,hidden,data/raw/train/c908edd0__horizontal_well.csv,5037,5037,65,11329.06,11360.84,90.97310151475004,11.99193699318986
horizontal:train:c908edd0:full,train,c908edd0,horizontal,full,data/raw/train/c908edd0__horizontal_well.csv,6430,6430,649,10837.06,11360.84,90.59570589335148,13.829733678256519
horizontal:train:c9578d27:prefix,train,c9578d27,horizontal,prefix,data/raw/train/c9578d27__horizontal_well.csv,1192,1192,599,10557.92,11221.820000000002,81.56454283218218,17.419943182713318
horizontal:train:c9578d27:hidden,train,c9578d27,horizontal,hidden,data/raw/train/c9578d27__horizontal_well.csv,1911,1911,72,11210.81,11246.39,79.95209996245539,10.305731782787015
horizontal:train:c9578d27:full,train,c9578d27,horizontal,full,data/raw/train/c9578d27__horizontal_well.csv,3103,3103,648,10557.92,11246.39,80.57151082314321,13.512744512578005
horizontal:train:c96c018a:prefix,train,c96c018a,horizontal,prefix,data/raw/train/c96c018a__horizontal_well.csv,1338,1338,739,10746.65,11350.5,83.10390129979135,21.72103985613202
horizontal:train:c96c018a:hidden,train,c96c018a,horizontal,hidden,data/raw/train/c96c018a__horizontal_well.csv,5771,5771,49,11345.39,11369.58,97.18934176917408,14.99100027614419
horizontal:train:c96c018a:full,train,c96c018a,horizontal,full,data/raw/train/c96c018a__horizontal_well.csv,7109,7109,777,10746.65,11369.58,94.5382910801835,17.365064399460167
horizontal:train:c99f9fae:prefix,train,c99f9fae,horizontal,prefix,data/raw/train/c99f9fae__horizontal_well.csv,1963,1963,1163,11194.76,12192.5,80.76914445253398,20.16905914463208
horizontal:train:c99f9fae:hidden,train,c99f9fae,horizontal,hidden,data/raw/train/c99f9fae__horizontal_well.csv,6118,6118,55,12162.54,12189.61,89.66680904632625,11.556594491663175
horizontal:train:c99f9fae:full,train,c99f9fae,horizontal,full,data/raw/train/c99f9fae__horizontal_well.csv,8081,8081,1163,11194.76,12192.5,87.5054285739077,14.645402713328712
horizontal:train:c9e6734f:prefix,train,c9e6734f,horizontal,prefix,data/raw/train/c9e6734f__horizontal_well.csv,1588,1588,777,10582.71,11217.990000000002,78.07756694491461,16.618486622252544
horizontal:train:c9e6734f:hidden,train,c9e6734f,horizontal,hidden,data/raw/train/c9e6734f__horizontal_well.csv,4487,4487,66,11184.42,11216.84,79.31445901119251,12.791059438124348
horizontal:train:c9e6734f:full,train,c9e6734f,horizontal,full,data/raw/train/c9e6734f__horizontal_well.csv,6075,6075,777,10582.71,11217.990000000002,78.99113644308562,13.904331252267642
horizontal:train:c9e980e8:prefix,train,c9e980e8,horizontal,prefix,data/raw/train/c9e980e8__horizontal_well.csv,1595,1595,890,10432.08,11398.9,88.5384678272175,24.097235361170522
horizontal:train:c9e980e8:hidden,train,c9e980e8,horizontal,hidden,data/raw/train/c9e980e8__horizontal_well.csv,3710,3710,32,11378.29,11394.03,98.96438004299769,9.200036354815273
horizontal:train:c9e980e8:full,train,c9e980e8,horizontal,full,data/raw/train/c9e980e8__horizontal_well.csv,5305,5305,890,10432.08,11398.9,95.82972783109017,16.01981024935935
horizontal:train:c9fedcf3:prefix,train,c9fedcf3,horizontal,prefix,data/raw/train/c9fedcf3__horizontal_well.csv,1610,1610,863,11380.570000000002,12122.05,87.98039942057547,21.48964982413869
horizontal:train:c9fedcf3:hidden,train,c9fedcf3,horizontal,hidden,data/raw/train/c9fedcf3__horizontal_well.csv,3304,3304,32,12122.06,12137.43,83.25321770571743,8.038215455566622
horizontal:train:c9fedcf3:full,train,c9fedcf3,horizontal,full,data/raw/train/c9fedcf3__horizontal_well.csv,4914,4914,894,11380.570000000002,12137.43,84.80200943565667,14.130454676470427
horizontal:train:cad13e8f:prefix,train,cad13e8f,horizontal,prefix,data/raw/train/cad13e8f__horizontal_well.csv,1962,1962,1168,11700.96,12756.78,85.56532420313373,30.09108474080482
horizontal:train:cad13e8f:hidden,train,cad13e8f,horizontal,hidden,data/raw/train/cad13e8f__horizontal_well.csv,4616,4616,50,12728.46,12752.990000000002,65.28124679743551,6.881496909327116
horizontal:train:cad13e8f:full,train,cad13e8f,horizontal,full,data/raw/train/cad13e8f__horizontal_well.csv,6578,6578,1171,11700.96,12756.78,71.33131670773955,19.7337298256413
horizontal:train:cb34231f:prefix,train,cb34231f,horizontal,prefix,data/raw/train/cb34231f__horizontal_well.csv,1838,1838,1074,11816.92,12763.84,101.23946282280171,29.72177529106672
horizontal:train:cb34231f:hidden,train,cb34231f,horizontal,hidden,data/raw/train/cb34231f__horizontal_well.csv,5008,5008,37,12747.61,12765.5,87.20306157202126,16.408685077367846
horizontal:train:cb34231f:full,train,cb34231f,horizontal,full,data/raw/train/cb34231f__horizontal_well.csv,6846,6846,1078,11816.92,12765.5,90.9715257115092,21.744472151665693
horizontal:train:cb879f40:prefix,train,cb879f40,horizontal,prefix,data/raw/train/cb879f40__horizontal_well.csv,1200,1200,687,10250.77,10832.34,78.40896360707166,25.772063086097692
