split,well_id,typewell_hash,exact_typewell_group,exact_typewell_group_size,shared_typewell,n_xy_points,x_start,y_start,x_end,y_end,x_midpoint,y_midpoint,x_mean,y_mean,x_min,x_max,y_min,y_max,horizontal_well_path,typewell_path
train,c908edd0,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,6751,3008260.02,1116493.85,3008290.79,1122942.59,3008274.81,1119570.3,3008273.979949642,1119579.413677972,3008256.33,3008290.79,1116493.85,1122942.59,data/raw/train/c908edd0__horizontal_well.csv,
train,c9578d27,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,6202,2906480.72,1031486.06,2902675.37,1035881.97,2904704.69,1033545.14,2904702.1574653336,1033562.7060867466,2902675.37,2906480.72,1031485.99,1035881.97,data/raw/train/c9578d27__horizontal_well.csv,
train,c96c018a,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,7679,3002283.37,1116872.69,3002331.63,1109632.39,3002305.25,1113465.17,3002301.2046334124,1113450.6134483807,3002203.31,3002331.81,1109632.39,1116872.69,data/raw/train/c96c018a__horizontal_well.csv,
train,c99f9fae,native_overlap_1_cluster_0013,native_overlap_1_cluster_0013,22,True,8394,3017075.21,1114148.86,3022065.19,1108289.16,3019368.58,1111492.65,3019381.143376225,1111458.1764605595,3017075.21,3022065.19,1108289.16,1114148.86,data/raw/train/c99f9fae__horizontal_well.csv,
train,c9e6734f,native_overlap_1_cluster_0019,native_overlap_1_cluster_0019,16,True,6388,2940234.21,1058877.0,2944290.83,1054344.24,2942133.5,1056692.51,2942162.8572683088,1056701.8320929874,2940234.21,2944290.83,1054344.24,1058877.0,data/raw/train/c9e6734f__horizontal_well.csv,
train,c9e980e8,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,6262,3008125.42,1116617.17,3007767.65,1111007.79,3007974.78,1114127.29,3007975.363749597,1114090.1470951764,3007767.57,3008137.85,1111007.79,1116617.17,data/raw/train/c9e980e8__horizontal_well.csv,
train,c9fedcf3,native_overlap_1_cluster_0028,native_overlap_1_cluster_0028,11,True,5210,2989999.92,1070871.96,2990181.92,1066168.88,2990133.24,1068770.1,2990104.997869485,1068742.1819443305,2989999.92,2990181.92,1066168.88,1070871.96,data/raw/train/c9fedcf3__horizontal_well.csv,
train,cad13e8f,native_overlap_1_cluster_0035,native_overlap_1_cluster_0035,7,True,6866,3033897.27,1095520.1,3038325.77,1091230.13,3035885.84,1093637.23,3035899.804360623,1093594.243207109,3033896.75,3038325.77,1091230.13,1095520.51,data/raw/train/cad13e8f__horizontal_well.csv,
train,cb34231f,native_overlap_1_cluster_0035,native_overlap_1_cluster_0035,7,True,7510,3034141.18,1095757.16,3039091.23,1091002.95,3036387.56,1093599.85,3036410.50739947,1093580.2538255695,3034137.36,3039091.23,1091002.95,1095758.59,data/raw/train/cb34231f__horizontal_well.csv,
train,cb879f40,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,7904,2995922.42,1114384.03,2993189.47,1121479.12,2994538.81,1117770.26,2994559.683758861,1117788.6345091122,2993189.47,2995922.42,1114384.03,1121479.12,data/raw/train/cb879f40__horizontal_well.csv,
train,cbb406b5,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,8135,3005755.68,1122272.02,3005939.9,1129787.55,3005828.76,1125728.46,3005845.0471137087,1125754.0964376132,3005752.23,3005951.16,1122272.02,1129787.55,data/raw/train/cbb406b5__horizontal_well.csv,
train,cbe51de1,native_overlap_1_cluster_0013,native_overlap_1_cluster_0013,22,True,5362,3012322.92,1115649.69,3012771.01,1110619.34,3012530.59,1113284.1,3012527.658358829,1113269.942040284,3012314.35,3012771.01,1110619.34,1115649.69,data/raw/train/cbe51de1__horizontal_well.csv,
train,cbe62450,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,7858,2996079.6,1114535.34,2993567.78,1121626.17,2994871.27,1117926.76,2994885.8164189397,1117942.223962839,2993567.78,2996079.6,1114535.34,1121626.17,data/raw/train/cbe62450__horizontal_well.csv,
train,cc08aa63,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,5018,2912816.02,1041323.75,2910105.91,1044893.75,2911699.07,1042960.62,2911656.6994539676,1042968.7224432023,2910105.91,2912816.02,1041323.72,1044893.75,data/raw/train/cc08aa63__horizontal_well.csv,
train,cc8a1d57,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,8321,2926099.08,1016073.17,2921491.65,1022500.6,2923893.28,1019107.64,2923906.269579386,1019133.9264655691,2921491.65,2926099.08,1016073.13,1022500.6,data/raw/train/cc8a1d57__horizontal_well.csv,
train,ccedb12b,native_overlap_1_cluster_0025,native_overlap_1_cluster_0025,13,True,6427,3023310.27,1082241.64,3019931.54,1087038.56,3021760.64,1084402.75,3021764.2073595757,1084437.8634510636,3019931.54,3023310.28,1082241.64,1087038.56,data/raw/train/ccedb12b__horizontal_well.csv,
train,cd7f1687,native_overlap_1_cluster_0015,native_overlap_1_cluster_0015,20,True,5981,2989736.6,1089119.71,2987603.1,1094148.77,2988761.64,1091395.06,2988756.688978434,1091421.878884802,2987603.1,2989736.96,1089119.71,1094148.77,data/raw/train/cd7f1687__horizontal_well.csv,
train,cda7eb37,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,7620,2924044.18,1016020.3,2919781.81,1021795.52,2922054.81,1018743.84,2922042.300733597,1018752.1050301826,2919781.81,2924044.18,1016020.3,1021795.52,data/raw/train/cda7eb37__horizontal_well.csv,
train,cdc31d65,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,6608,3007511.33,1091424.51,3011474.02,1086912.36,3009316.7,1089407.67,3009325.257148919,1089375.285938255,3007511.33,3011474.02,1086912.36,1091425.07,data/raw/train/cdc31d65__horizontal_well.csv,
train,cdc60a53,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7631,2907832.98,1034740.78,2903214.42,1040162.64,2905678.35,1037256.55,2905664.0625632238,1037269.270716812,2903214.42,2907832.98,1034740.78,1040162.64,data/raw/train/cdc60a53__horizontal_well.csv,
train,ce55ba43,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,5658,2991454.28,1101777.8,2988705.33,1106430.0,2990160.77,1104010.35,2990145.1050936696,1104011.641546483,2988705.33,2991454.28,1101777.8,1106430.0,data/raw/train/ce55ba43__horizontal_well.csv,
train,ce8399b7,native_overlap_1_cluster_0019,native_overlap_1_cluster_0019,16,True,3548,2936969.6,1063164.07,2938946.19,1060994.5,2937760.76,1062308.91,2937803.017948155,1062260.247192788,2936969.54,2938946.19,1060994.5,1063164.07,data/raw/train/ce8399b7__horizontal_well.csv,
train,cf50c9d1,native_overlap_1_cluster_0019,native_overlap_1_cluster_0019,16,True,6634,2935252.21,1054732.27,2931139.92,1059200.86,2933401.74,1056783.34,2933372.554574908,1056792.722772082,2931139.92,2935252.21,1054732.27,1059200.86,data/raw/train/cf50c9d1__horizontal_well.csv,
train,d00e7eb9,native_overlap_1_cluster_0041,native_overlap_1_cluster_0041,2,True,7321,2890134.96,1034489.59,2894567.81,1029360.26,2892126.3,1032079.16,2892150.317682017,1032070.2276642534,2890122.21,2894567.81,1029360.26,1034493.97,data/raw/train/d00e7eb9__horizontal_well.csv,
train,d011f41b,native_overlap_1_cluster_0020,native_overlap_1_cluster_0020,15,True,3906,2971708.26,1096142.24,2974139.41,1093546.86,2972881.91,1095033.71,2972860.4947388615,1094984.705819252,2971708.16,2974139.41,1093546.86,1096142.24,data/raw/train/d011f41b__horizontal_well.csv,
train,d07aed8f,native_overlap_1_cluster_0026,native_overlap_1_cluster_0026,13,True,4709,3022326.65,1094672.94,3023822.86,1090749.41,3022961.28,1092939.35,3022989.7445827145,1092913.122153323,3022325.51,3023822.86,1090749.41,1094672.94,data/raw/train/d07aed8f__horizontal_well.csv,
train,d085e611,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,7852,2994436.83,1122149.3,2996952.54,1115223.25,2995636.98,1118915.44,2995635.4867779007,1118897.670503054,2994436.62,2996952.54,1115223.25,1122149.3,data/raw/train/d085e611__horizontal_well.csv,
train,d0a0e7b5,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,5423,2990783.75,1114906.27,2990488.32,1120036.82,2990647.93,1117336.39,2990658.6975751347,1117347.1358381002,2990488.32,2990793.32,1114906.27,1120036.82,data/raw/train/d0a0e7b5__horizontal_well.csv,
train,d0a43760,native_overlap_1_cluster_0019,native_overlap_1_cluster_0019,16,True,5502,2941582.8,1059945.11,2945169.93,1056103.01,2943241.36,1058046.32,2943259.423747727,1058049.6125608864,2941582.8,2945169.93,1056103.01,1059945.11,data/raw/train/d0a43760__horizontal_well.csv,
train,d0cb63ae,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,6859,3008215.86,1136150.55,3003844.12,1140648.37,3006228.47,1138199.26,3006211.6142819617,1138219.9880973909,3003844.12,3008215.86,1136150.55,1140648.37,data/raw/train/d0cb63ae__horizontal_well.csv,
train,d114d9c2,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7543,2884921.9,1020932.05,2880037.83,1026360.75,2882548.0,1023551.73,2882555.709282798,1023566.8614490244,2880037.83,2884921.9,1020932.05,1026360.75,data/raw/train/d114d9c2__horizontal_well.csv,
train,d1457cc5,native_overlap_1_cluster_0036,native_overlap_1_cluster_0036,7,True,8443,2870202.99,1025156.19,2864994.13,1030918.69,2867811.51,1027780.23,2867790.620279526,1027803.0477448788,2864994.13,2870202.99,1025149.71,1030918.69,data/raw/train/d1457cc5__horizontal_well.csv,
train,d1ecf309,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,7864,3004882.5,1122664.69,3005091.95,1129858.09,3004977.15,1125936.62,3005003.2724211602,1125965.0265615478,3004882.5,3005124.21,1122664.69,1129858.09,data/raw/train/d1ecf309__horizontal_well.csv,
train,d1ee630d,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,7879,2994538.54,1114710.1,2997140.72,1107752.04,2995761.42,1111433.17,2995747.0193425524,1111411.9877319492,2994516.19,2997140.72,1107752.04,1114710.1,data/raw/train/d1ee630d__horizontal_well.csv,
train,d217e0c5,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,5713,2992514.89,1095722.65,2994418.09,1090835.5,2993406.05,1093501.48,2993396.6479590433,1093468.1837510916,2992514.89,2994418.09,1090835.5,1095722.65,data/raw/train/d217e0c5__horizontal_well.csv,
train,d24ff243,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7116,2899718.79,1025651.9,2904279.25,1020669.53,2901878.91,1023291.56,2901890.824269243,1023285.9849718937,2899718.79,2904279.25,1020669.53,1025652.24,data/raw/train/d24ff243__horizontal_well.csv,
train,d273674e,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,5738,3013722.72,1100070.21,3011767.85,1104780.82,3012884.63,1102141.28,3012862.276840361,1102174.5546375026,3011767.85,3013722.72,1100070.21,1104780.82,data/raw/train/d273674e__horizontal_well.csv,
train,d2f3b1ab,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7018,2906135.93,1032189.28,2910633.09,1027177.14,2908296.43,1029788.71,2908302.449702203,1029783.5476289559,2906135.93,2910633.09,1027177.14,1032189.28,data/raw/train/d2f3b1ab__horizontal_well.csv,
train,d3df146b,native_overlap_1_cluster_0013,native_overlap_1_cluster_0013,22,True,7252,3027321.65,1121801.03,3027334.62,1115021.97,3027320.84,1118641.77,3027324.279189195,1118625.5320546033,3027304.01,3027348.86,1115021.97,1121802.08,data/raw/train/d3df146b__horizontal_well.csv,
train,d40f61d5,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,5880,2909166.73,1039885.24,2912802.39,1035967.18,2910790.87,1038106.01,2910822.332171768,1038098.2258163303,2909166.73,2912802.39,1035967.18,1039886.66,data/raw/train/d40f61d5__horizontal_well.csv,
train,d41beaf2,native_overlap_1_cluster_0019,native_overlap_1_cluster_0019,16,True,6592,2935527.61,1054977.94,2931398.01,1059448.6,2933622.61,1057024.77,2933614.264946907,1057046.9791277284,2931398.01,2935527.61,1054977.94,1059448.6,data/raw/train/d41beaf2__horizontal_well.csv,
train,d463e527,native_overlap_1_cluster_0013,native_overlap_1_cluster_0013,22,True,6991,3024630.71,1108620.89,3024713.99,1114879.48,3024650.84,1111389.95,3024670.185977682,1111433.2271792297,3024630.71,3024713.99,1108616.44,1114879.48,data/raw/train/d463e527__horizontal_well.csv,
train,d4f60a28,native_overlap_1_cluster_0032,native_overlap_1_cluster_0032,8,True,6435,3020945.84,1087378.07,3024448.65,1082813.14,3022485.78,1085358.01,3022518.6405097162,1085331.9722548597,3020945.84,3024448.65,1082813.14,1087378.88,data/raw/train/d4f60a28__horizontal_well.csv,
train,d50c649a,native_overlap_1_cluster_0007,native_overlap_1_cluster_0007,30,True,6548,3006123.94,1104479.99,3003950.74,1110204.53,3005125.13,1107154.86,3005107.3319273163,1107165.452292304,3003950.74,3006124.19,1104479.99,1110204.53,data/raw/train/d50c649a__horizontal_well.csv,
train,d543916f,native_overlap_1_cluster_0008,native_overlap_1_cluster_0008,28,True,6281,2991722.49,1120073.61,2993226.14,1114342.2,2992555.8,1117405.7,2992534.930864509,1117385.9648750194,2991722.46,2993226.14,1114342.2,1120073.87,data/raw/train/d543916f__horizontal_well.csv,
train,d5df0ff5,native_overlap_1_cluster_0016,native_overlap_1_cluster_0016,19,True,5490,3017763.8,1114635.68,3015348.91,1119356.78,3016679.93,1116961.35,3016662.2622841527,1116960.6593515493,3015348.91,3017768.04,1114635.68,1119356.78,data/raw/train/d5df0ff5__horizontal_well.csv,
train,d60430e6,native_overlap_1_cluster_0053,native_overlap_1_cluster_0053,1,False,4176,2993713.9,1114181.18,2992715.7,1117793.96,2993378.3,1115818.89,2993324.156039275,1115832.2554741367,2992715.7,2993713.9,1114181.18,1117793.96,data/raw/train/d60430e6__horizontal_well.csv,
train,d63196fe,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,5881,2926234.68,1019293.66,2923136.34,1023920.37,2924787.75,1021490.86,2924789.4372912715,1021506.8347798001,2923136.34,2926234.68,1019293.66,1023920.37,data/raw/train/d63196fe__horizontal_well.csv,
train,d6c320d9,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,6946,2907215.88,1033113.57,2911689.11,1028256.25,2909339.24,1030805.85,2909343.6423725975,1030796.5374143382,2907215.42,2911689.11,1028256.25,1033113.57,data/raw/train/d6c320d9__horizontal_well.csv,
train,d6dd7330,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,7660,3007633.61,1097436.55,3005051.59,1104313.54,3006375.56,1100724.6,3006381.750776762,1100736.038198436,3005051.59,3007633.61,1097436.45,1104313.54,data/raw/train/d6dd7330__horizontal_well.csv,
train,d7ba4f9d,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,7771,3005385.46,1072627.25,3009627.94,1066683.8,3007367.76,1069839.0,3007372.3957573087,1069822.0618504686,3005375.59,3009627.94,1066683.8,1072627.25,data/raw/train/d7ba4f9d__horizontal_well.csv,
train,d7eb0be8,native_overlap_1_cluster_0034,native_overlap_1_cluster_0034,7,True,7208,3036837.73,1088840.22,3031832.9,1093407.09,3034438.79,1090920.3,3034436.7911223723,1090945.8211459524,3031832.9,3036837.73,1088840.22,1093407.09,data/raw/train/d7eb0be8__horizontal_well.csv,
train,d84b621b,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,5746,2904535.56,1027708.05,2901124.54,1031649.92,2903010.62,1029493.03,2902996.4421092896,1029517.140569086,2901124.54,2904535.56,1027708.05,1031649.92,data/raw/train/d84b621b__horizontal_well.csv,
train,d90aa14c,native_overlap_1_cluster_0041,native_overlap_1_cluster_0041,2,True,12141,2890466.31,1033682.92,2882925.75,1042451.79,2886883.16,1037862.35,2886886.2704159524,1037884.6721579826,2882925.75,2890466.31,1033681.91,1042451.79,data/raw/train/d90aa14c__horizontal_well.csv,
train,d924e971,native_overlap_1_cluster_0004,native_overlap_1_cluster_0004,38,True,5308,3007274.18,1105424.14,3005718.57,1109799.33,3006572.07,1107290.93,3006569.4537358717,1107341.2923021854,3005718.57,3007274.18,1105424.14,1109799.33,data/raw/train/d924e971__horizontal_well.csv,
train,d9ae59b2,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,5150,3010597.07,1123346.65,3013532.12,1119706.29,3011915.83,1121705.53,3011931.2943669874,1121688.898106799,3010593.8,3013532.12,1119706.29,1123346.65,data/raw/train/d9ae59b2__horizontal_well.csv,
train,d9d6d94d,native_overlap_1_cluster_0025,native_overlap_1_cluster_0025,13,True,6660,3021711.54,1081369.25,3018723.96,1086712.8,3020535.25,1083922.93,3020460.7763243187,1083907.3737267249,3018723.96,3021711.54,1081368.17,1086712.8,data/raw/train/d9d6d94d__horizontal_well.csv,
train,d9eca87b,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7932,2887109.11,1022510.66,2882032.56,1027943.74,2884748.04,1025060.35,2884733.7628693907,1025071.1723663638,2882032.56,2887109.11,1022510.66,1027943.74,data/raw/train/d9eca87b__horizontal_well.csv,
train,da2d4d7c,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,3567,2999292.44,1089711.34,3000722.2,1086717.99,2999975.08,1088333.75,2999963.8083936176,1088312.2127782472,2999292.44,3000722.2,1086717.99,1089711.34,data/raw/train/da2d4d7c__horizontal_well.csv,
train,da3bfe4e,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7107,2888923.34,1024774.5,2893746.15,1019975.97,2891232.9,1022476.68,2891229.0962839434,1022461.9041128473,2888923.34,2893746.15,1019975.97,1024774.5,data/raw/train/da3bfe4e__horizontal_well.csv,
train,da3cf798,native_overlap_1_cluster_0017,native_overlap_1_cluster_0017,19,True,7591,2935561.87,1064448.35,2930993.35,1069816.01,2933481.06,1066959.14,2933466.28322487,1066974.6013423805,2930993.35,2935561.88,1064447.65,1069816.01,data/raw/train/da3cf798__horizontal_well.csv,
train,da940160,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,6792,3006996.2,1116392.68,3007160.65,1122629.44,3007076.16,1119240.74,3007070.9373645433,1119266.2729078312,3006995.33,3007160.65,1116392.68,1122629.44,data/raw/train/da940160__horizontal_well.csv,
train,dafc88c3,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,7187,2898374.34,1024545.48,2903034.31,1019400.48,2900636.76,1022072.2,2900635.5373299,1022061.9299471264,2898374.34,2903034.31,1019400.48,1024545.48,data/raw/train/dafc88c3__horizontal_well.csv,
train,dbee6c86,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,9114,3009822.78,1074484.65,3006402.0,1082397.87,3008234.75,1078231.48,3008206.766186089,1078236.249798113,3006402.0,3009822.78,1074484.65,1082397.87,data/raw/train/dbee6c86__horizontal_well.csv,
train,dc5fbe29,native_overlap_1_cluster_0014,native_overlap_1_cluster_0014,22,True,6555,2922389.41,1023201.15,2925927.29,1018222.26,2924035.36,1020894.81,2924044.7223035973,1020873.656655988,2922389.41,2925927.29,1018222.26,1023201.15,data/raw/train/dc5fbe29__horizontal_well.csv,
train,dc7da28f,native_overlap_1_cluster_0027,native_overlap_1_cluster_0027,11,True,6672,2890976.5,1027351.34,2895303.46,1023092.62,2892938.27,1025439.27,2892952.2973606153,1025408.807621405,2890976.5,2895303.46,1023092.62,1027351.34,data/raw/train/dc7da28f__horizontal_well.csv,
train,dc7f9757,native_overlap_1_cluster_0009,native_overlap_1_cluster_0009,28,True,6203,3003740.17,1122955.22,3003914.17,1128588.77,3003844.64,1125493.17,3003829.501470251,1125522.779801711,3003738.1,3003924.71,1122955.22,1128588.77,data/raw/train/dc7f9757__horizontal_well.csv,
train,dd168de0,native_overlap_1_cluster_0011,native_overlap_1_cluster_0011,26,True,5095,2927140.18,1059944.66,2923535.81,1062931.78,2925495.85,1061314.07,2925469.349315021,1061318.5751560368,2923535.81,2927140.18,1059944.66,1062931.78,data/raw/train/dd168de0__horizontal_well.csv,
train,dd64382d,native_overlap_1_cluster_0024,native_overlap_1_cluster_0024,13,True,5058,2953965.83,1083322.05,2951029.13,1086728.66,2952656.79,1084800.32,2952648.846678531,1084840.1170917398,2951029.13,2953965.87,1083322.05,1086728.66,data/raw/train/dd64382d__horizontal_well.csv,
train,dd6bc5b2,native_overlap_1_cluster_0020,native_overlap_1_cluster_0020,15,True,5764,2974547.14,1096280.58,2977541.78,1092323.86,2975803.03,1094613.11,2975823.2135947207,1094552.2784489912,2974546.92,2977541.78,1092323.86,1096280.58,data/raw/train/dd6bc5b2__horizontal_well.csv,
train,dd7d638e,native_overlap_1_cluster_0005,native_overlap_1_cluster_0005,31,True,6046,2913821.38,1042149.74,2910219.4,1046257.35,2912145.92,1043931.45,2912150.6631309944,1043976.8919913997,2910219.4,2913823.04,1042149.74,1046257.35,data/raw/train/dd7d638e__horizontal_well.csv,
train,ddc790ff,native_overlap_1_cluster_0002,native_overlap_1_cluster_0002,53,True,6468,3010445.03,1116578.08,3010540.2,1122518.37,3010520.12,1119288.61,3010496.1134894853,1119313.5764409432,3010432.73,3010555.53,1116576.65,1122518.37,data/raw/train/ddc790ff__horizontal_well.csv,
train,df71d1ff,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7879,2884372.11,1020876.21,2889256.65,1015274.35,2886667.59,1018235.56,2886685.461441806,1018231.4043241508,2884372.11,2889256.65,1015274.35,1020883.12,data/raw/train/df71d1ff__horizontal_well.csv,
train,df73b8f3,native_overlap_1_cluster_0010,native_overlap_1_cluster_0010,27,True,7150,3002004.89,1071669.9,3005816.79,1066253.16,3003709.76,1069132.07,3003738.052349654,1069123.902076923,3002004.82,3005816.79,1066253.16,1071670.35,data/raw/train/df73b8f3__horizontal_well.csv,
train,df8290be,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,5675,2910259.05,1039434.25,2906846.43,1043390.44,2908696.36,1041247.91,2908686.388243185,1041265.7206519832,2906846.43,2910259.11,1039434.25,1043390.44,data/raw/train/df8290be__horizontal_well.csv,
train,e0079ed1,native_overlap_1_cluster_0021,native_overlap_1_cluster_0021,15,True,5257,2956107.93,1085351.49,2959255.3,1081718.55,2957505.89,1083676.71,2957532.863243286,1083666.614377019,2956106.48,2959255.3,1081718.55,1085353.45,data/raw/train/e0079ed1__horizontal_well.csv,
train,e03b45fd,native_overlap_1_cluster_0018,native_overlap_1_cluster_0018,17,True,7083,2949470.88,1014842.84,2946372.48,1020655.95,2948041.03,1017546.39,2948032.5395058524,1017563.0940830172,2946372.48,2949470.88,1014842.82,1020655.95,data/raw/train/e03b45fd__horizontal_well.csv,
train,e0f36d98,native_overlap_1_cluster_0012,native_overlap_1_cluster_0012,25,True,6714,2988411.61,1101406.3,2990055.55,1095288.23,2989132.19,1098512.14,2989144.027040517,1098499.6478269352,2988391.76,2990055.55,1095288.23,1101406.3,data/raw/train/e0f36d98__horizontal_well.csv,
train,e149204f,native_overlap_1_cluster_0006,native_overlap_1_cluster_0006,31,True,7549,2885352.3,1021575.58,2890080.39,1016083.14,2887620.8,1018938.97,2887623.7036812743,1018931.2269240981,2885350.63,2890080.39,1016083.14,1021575.58,data/raw/train/e149204f__horizontal_well.csv,
train,e14d641e,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,4978,2910803.18,1039920.84,2907877.52,1043324.71,2909485.92,1041431.54,2909474.994493781,1041458.0831679348,2907877.52,2910803.18,1039918.12,1043324.71,data/raw/train/e14d641e__horizontal_well.csv,
train,e161bd0c,native_overlap_1_cluster_0003,native_overlap_1_cluster_0003,41,True,4813,3003204.2,1089748.58,3006039.34,1086825.01,3004353.95,1088533.33,3004402.354926233,1088496.2390359475,3003204.2,3006039.34,1086825.01,1089748.58,data/raw/train/e161bd0c__horizontal_well.csv,
train,e201fd6d,native_overlap_1_cluster_0026,native_overlap_1_cluster_0026,13,True,6912,3025656.44,1093768.97,3021785.03,1098800.18,3023854.59,1096041.64,3023858.014243349,1096076.4652010987,3021785.03,3025656.44,1093767.44,1098800.18,data/raw/train/e201fd6d__horizontal_well.csv,
train,e25f1537,native_overlap_1_cluster_0017,native_overlap_1_cluster_0017,19,True,5018,2942296.67,1073729.56,2939377.26,1077088.44,2941001.28,1075189.63,2940977.001785573,1075212.8843463522,2939377.26,2942296.97,1073729.56,1077088.44,data/raw/train/e25f1537__horizontal_well.csv,
train,e2fc7745,native_overlap_1_cluster_0016,native_overlap_1_cluster_0016,19,True,5343,3014484.57,1114336.85,3013533.58,1118994.11,3014068.56,1116381.36,3014059.43016283,1116415.7401890333,3013533.58,3014485.53,1114336.85,1118994.11,data/raw/train/e2fc7745__horizontal_well.csv,
train,e32da4ec,native_overlap_1_cluster_0016,native_overlap_1_cluster_0016,19,True,6148,3011252.11,1115565.42,3011188.33,1121496.21,3011239.97,1118429.34,3011234.6857042885,1118435.5046877093,3011188.33,3011268.75,1115565.42,1121496.21,data/raw/train/e32da4ec__horizontal_well.csv,
train,e3b34f5b,native_overlap_1_cluster_0021,native_overlap_1_cluster_0021,15,True,7293,2949700.38,1079453.02,2954205.58,1074330.98,2951798.97,1077064.33,2951810.131782523,1077051.3822939827,2949698.82,2954205.58,1074330.98,1079454.06,data/raw/train/e3b34f5b__horizontal_well.csv,
train,e45a2a62,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,6697,2905952.7,1031035.87,2901847.72,1035817.19,2904022.46,1033277.87,2904017.197291322,1033291.9868060334,2901847.72,2905952.7,1031035.49,1035817.19,data/raw/train/e45a2a62__horizontal_well.csv,
train,e46f4ef4,native_overlap_1_cluster_0026,native_overlap_1_cluster_0026,13,True,8930,3016690.68,1095317.82,3019815.13,1087538.36,3018104.29,1091649.76,3018153.989395294,1091652.3961847683,3016690.68,3019815.13,1087538.36,1095326.22,data/raw/train/e46f4ef4__horizontal_well.csv,
train,e4726608,native_overlap_1_cluster_0016,native_overlap_1_cluster_0016,19,True,6268,3011451.89,1115390.38,3011364.2,1121285.5,3011413.76,1118155.54,3011399.808328017,1118168.9899393825,3011359.27,3011451.96,1115390.38,1121285.5,data/raw/train/e4726608__horizontal_well.csv,
train,e5864244,native_overlap_1_cluster_0032,native_overlap_1_cluster_0032,8,True,6037,3020801.18,1087588.12,3024186.98,1083167.1,3022327.4,1085540.42,3022345.48257247,1085528.3973828077,3020798.92,3024186.98,1083167.1,1087589.86,data/raw/train/e5864244__horizontal_well.csv,
train,e5c92e59,native_overlap_1_cluster_0013,native_overlap_1_cluster_0013,22,True,5927,3021680.69,1104817.09,3018019.82,1108981.55,3019975.23,1106765.15,3019969.138970809,1106779.909016364,3018019.82,3021680.69,1104817.02,1108981.55,data/raw/train/e5c92e59__horizontal_well.csv,
train,e5ff9fd2,native_overlap_1_cluster_0022,native_overlap_1_cluster_0022,14,True,4198,2979311.36,1056746.46,2978856.85,1060329.35,2979113.44,1058248.34,2979111.943525484,1058295.8781586466,2978856.85,2979313.53,1056746.46,1060329.35,data/raw/train/e5ff9fd2__horizontal_well.csv,
train,e6c55748,native_overlap_1_cluster_0001,native_overlap_1_cluster_0001,71,True,5959,2906522.52,1034406.19,2910221.4,1030352.26,2908214.39,1032549.77,2908225.026977684,1032532.4145410336,2906522.21,2910221.4,1030352.26,1034409.55,data/raw/train/e6c55748__horizontal_well.csv,
